racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Representative in Congress District 23,V053,Debbie Wasserman Schultz (DEM),-,-,-,-,705,51.16%
Representative in Congress District 23,V053,Don Endriss (NPA),-,-,-,-,3,0.22%
Representative in Congress District 23,V053,"Timothy A. ""Tim"" Canova (NPA)",15,28,28,0,71,5.15%
Representative in Congress District 23,V054,"Joseph ""Joe"" Kaufman (REP)",103,28,40,0,171,30.32%
Representative in Congress District 23,V054,Debbie Wasserman Schultz (DEM),-,-,-,-,366,64.89%
Representative in Congress District 23,V054,Don Endriss (NPA),-,-,-,-,1,0.18%
Representative in Congress District 23,V054,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,26,4.61%
Representative in Congress District 23,V055,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,647,54.51%
Representative in Congress District 23,V055,Debbie Wasserman Schultz (DEM),122,166,187,0,475,40.02%
Representative in Congress District 23,V055,Don Endriss (NPA),-,-,-,-,7,0.59%
Representative in Congress District 23,V055,"Timothy A. ""Tim"" Canova (NPA)",11,30,17,0,58,4.89%
Representative in Congress District 23,V056,"Joseph ""Joe"" Kaufman (REP)",34,41,36,0,111,24.24%
Representative in Congress District 23,V056,Debbie Wasserman Schultz (DEM),114,76,121,0,311,67.90%
Representative in Congress District 23,V056,Don Endriss (NPA),-,-,-,-,1,0.22%
Representative in Congress District 23,V056,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,35,7.64%
Representative in Congress District 23,V057,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,690,36.74%
Representative in Congress District 23,V057,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,022",54.42%
Representative in Congress District 23,V057,Don Endriss (NPA),-,-,-,-,6,0.32%
Representative in Congress District 23,V057,"Timothy A. ""Tim"" Canova (NPA)",51,49,60,0,160,8.52%
Representative in Congress District 23,V058,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,183,37.81%
Representative in Congress District 23,V058,Debbie Wasserman Schultz (DEM),82,93,80,0,255,52.69%
Representative in Congress District 23,V058,Don Endriss (NPA),-,-,-,-,2,0.41%
Representative in Congress District 23,V058,"Timothy A. ""Tim"" Canova (NPA)",13,11,20,0,44,9.09%
Representative in Congress District 23,X001,"Joseph ""Joe"" Kaufman (REP)",101,64,112,0,277,27.21%
Representative in Congress District 23,X001,Debbie Wasserman Schultz (DEM),-,-,-,-,684,67.19%
Representative in Congress District 23,X001,Don Endriss (NPA),-,-,-,-,6,0.59%
Representative in Congress District 23,X001,"Timothy A. ""Tim"" Canova (NPA)",17,16,18,0,51,5.01%
Representative in Congress District 23,X002,"Joseph ""Joe"" Kaufman (REP)",59,55,56,0,170,22.16%
Representative in Congress District 23,X002,Debbie Wasserman Schultz (DEM),-,-,-,-,545,71.06%
Representative in Congress District 23,X002,Don Endriss (NPA),-,-,-,-,5,0.65%
Representative in Congress District 23,X002,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,47,6.13%
Representative in Congress District 23,X003,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,184,20.15%
Representative in Congress District 23,X003,Debbie Wasserman Schultz (DEM),-,-,-,-,678,74.26%
Representative in Congress District 23,X003,Don Endriss (NPA),-,-,-,-,6,0.66%
Representative in Congress District 23,X003,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,45,4.93%
Representative in Congress District 23,X004,"Joseph ""Joe"" Kaufman (REP)",109,61,81,0,251,33.74%
Representative in Congress District 23,X004,Debbie Wasserman Schultz (DEM),-,-,-,-,429,57.66%
Representative in Congress District 23,X004,Don Endriss (NPA),-,-,-,-,10,1.34%
Representative in Congress District 23,X004,"Timothy A. ""Tim"" Canova (NPA)",18,16,20,0,54,7.26%
Representative in Congress District 23,X005,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,431,42.42%
Representative in Congress District 23,X005,Debbie Wasserman Schultz (DEM),156,185,180,0,521,51.28%
Representative in Congress District 23,X005,Don Endriss (NPA),-,-,-,-,4,0.39%
Representative in Congress District 23,X005,"Timothy A. ""Tim"" Canova (NPA)",14,31,15,0,60,5.91%
Representative in Congress District 23,X006,"Joseph ""Joe"" Kaufman (REP)",160,103,150,0,413,28.25%
Representative in Congress District 23,X006,Debbie Wasserman Schultz (DEM),-,-,-,-,980,67.03%
Representative in Congress District 23,X006,Don Endriss (NPA),-,-,-,-,5,0.34%
Representative in Congress District 23,X006,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,64,4.38%
Representative in Congress District 23,X007,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,500,38.82%
Representative in Congress District 23,X007,Debbie Wasserman Schultz (DEM),-,-,-,-,698,54.19%
Representative in Congress District 23,X007,Don Endriss (NPA),-,-,-,-,6,0.47%
Representative in Congress District 23,X007,"Timothy A. ""Tim"" Canova (NPA)",21,27,36,0,84,6.52%
Representative in Congress District 23,X008,"Joseph ""Joe"" Kaufman (REP)",62,85,78,0,225,29.11%
Representative in Congress District 23,X008,Debbie Wasserman Schultz (DEM),-,-,-,-,508,65.72%
Representative in Congress District 23,X008,Don Endriss (NPA),-,-,-,-,4,0.52%
Representative in Congress District 23,X008,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,36,4.66%
Representative in Congress District 23,X009,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,372,19.59%
Representative in Congress District 23,X009,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,463",77.04%
Representative in Congress District 23,X009,Don Endriss (NPA),-,-,-,-,10,0.53%
Representative in Congress District 23,X009,"Timothy A. ""Tim"" Canova (NPA)",21,11,22,0,54,2.84%
Representative in Congress District 23,X010,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,723,39.62%
Representative in Congress District 23,X010,Debbie Wasserman Schultz (DEM),-,-,-,-,989,54.19%
Representative in Congress District 23,X010,Don Endriss (NPA),-,-,-,-,8,0.44%
Representative in Congress District 23,X010,"Timothy A. ""Tim"" Canova (NPA)",39,29,37,0,105,5.75%
Representative in Congress District 23,X011,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,167,45.75%
Representative in Congress District 23,X011,Debbie Wasserman Schultz (DEM),-,-,-,-,180,49.32%
Representative in Congress District 23,X011,Don Endriss (NPA),-,-,-,-,4,1.10%
Representative in Congress District 23,X011,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,14,3.84%
Representative in Congress District 23,X012,"Joseph ""Joe"" Kaufman (REP)",135,64,45,0,244,25.58%
Representative in Congress District 23,X012,Debbie Wasserman Schultz (DEM),323,183,169,0,675,70.75%
Representative in Congress District 23,X012,Don Endriss (NPA),-,-,-,-,6,0.63%
Representative in Congress District 23,X012,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,29,3.04%
Representative in Congress District 23,X013,"Joseph ""Joe"" Kaufman (REP)",157,152,160,0,469,30.79%
Representative in Congress District 23,X013,Debbie Wasserman Schultz (DEM),-,-,-,-,978,64.22%
Representative in Congress District 23,X013,Don Endriss (NPA),-,-,-,-,15,0.98%
Representative in Congress District 23,X013,"Timothy A. ""Tim"" Canova (NPA)",12,11,38,0,61,4.01%
Representative in Congress District 23,X014,"Joseph ""Joe"" Kaufman (REP)",104,100,104,0,308,22.85%
Representative in Congress District 23,X014,Debbie Wasserman Schultz (DEM),315,243,409,0,967,71.74%
Representative in Congress District 23,X014,Don Endriss (NPA),-,-,-,-,11,0.82%
Representative in Congress District 23,X014,"Timothy A. ""Tim"" Canova (NPA)",21,11,30,0,62,4.60%
Representative in Congress District 23,X015,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,326,47.66%
Representative in Congress District 23,X015,Debbie Wasserman Schultz (DEM),95,103,128,0,326,47.66%
Representative in Congress District 23,X015,Don Endriss (NPA),-,-,-,-,5,0.73%
Representative in Congress District 23,X015,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,27,3.95%
Representative in Congress District 23,X016,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,396,37.64%
Representative in Congress District 23,X016,Debbie Wasserman Schultz (DEM),-,-,-,-,600,57.03%
Representative in Congress District 23,X016,Don Endriss (NPA),-,-,-,-,7,0.67%
Representative in Congress District 23,X016,"Timothy A. ""Tim"" Canova (NPA)",18,16,15,0,49,4.66%
Representative in Congress District 23,X017,"Joseph ""Joe"" Kaufman (REP)",158,147,154,0,459,30.66%
Representative in Congress District 23,X017,Debbie Wasserman Schultz (DEM),-,-,-,-,970,64.80%
Representative in Congress District 23,X017,Don Endriss (NPA),-,-,-,-,16,1.07%
Representative in Congress District 23,X017,"Timothy A. ""Tim"" Canova (NPA)",17,14,21,0,52,3.47%
Representative in Congress District 23,X018,"Joseph ""Joe"" Kaufman (REP)",56,55,74,0,185,27.95%
Representative in Congress District 23,X018,Debbie Wasserman Schultz (DEM),124,126,177,0,427,64.50%
Representative in Congress District 23,X018,Don Endriss (NPA),-,-,-,-,7,1.06%
Representative in Congress District 23,X018,"Timothy A. ""Tim"" Canova (NPA)",10,16,17,0,43,6.50%
Representative in Congress District 23,X019,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,531,36.85%
Representative in Congress District 23,X019,Debbie Wasserman Schultz (DEM),-,-,-,-,871,60.44%
Representative in Congress District 23,X019,Don Endriss (NPA),-,-,-,-,5,0.35%
Representative in Congress District 23,X019,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,34,2.36%
Representative in Congress District 23,X020,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,774,38.55%
Representative in Congress District 23,X020,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,189",59.21%
Representative in Congress District 23,X020,Don Endriss (NPA),-,-,-,-,4,0.20%
Representative in Congress District 23,X020,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,41,2.04%
Representative in Congress District 23,X021,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,374,15.76%
Representative in Congress District 23,X021,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,828",77.03%
Representative in Congress District 23,X021,Don Endriss (NPA),-,-,-,-,12,0.51%
Representative in Congress District 23,X021,"Timothy A. ""Tim"" Canova (NPA)",107,16,36,0,159,6.70%
Representative in Congress District 23,X022,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,194,14.48%
Representative in Congress District 23,X022,Debbie Wasserman Schultz (DEM),299,322,479,0,"1,100",82.09%
Representative in Congress District 23,X022,Don Endriss (NPA),-,-,-,-,5,0.37%
Representative in Congress District 23,X022,"Timothy A. ""Tim"" Canova (NPA)",10,10,21,0,41,3.06%
Representative in Congress District 23,X023,"Joseph ""Joe"" Kaufman (REP)",85,82,93,0,260,18.60%
Representative in Congress District 23,X023,Debbie Wasserman Schultz (DEM),380,188,522,0,"1,090",77.97%
Representative in Congress District 23,X023,Don Endriss (NPA),-,-,-,-,8,0.57%
Representative in Congress District 23,X023,"Timothy A. ""Tim"" Canova (NPA)",13,11,16,0,40,2.86%
Representative in Congress District 23,X024,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,869,36.78%
Representative in Congress District 23,X024,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,386",58.65%
Representative in Congress District 23,X024,Don Endriss (NPA),-,-,-,-,8,0.34%
Representative in Congress District 23,X024,"Timothy A. ""Tim"" Canova (NPA)",34,21,45,0,100,4.23%
Representative in Congress District 23,X025,"Joseph ""Joe"" Kaufman (REP)",123,45,24,0,192,36.23%
Representative in Congress District 23,X025,Debbie Wasserman Schultz (DEM),218,70,45,0,333,62.83%
Representative in Congress District 23,X025,Don Endriss (NPA),-,-,-,-,3,0.57%
Representative in Congress District 23,X025,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,2,0.38%
Representative in Congress District 23,X026,"Joseph ""Joe"" Kaufman (REP)",96,85,100,0,281,30.18%
Representative in Congress District 23,X026,Debbie Wasserman Schultz (DEM),-,-,-,-,607,65.20%
Representative in Congress District 23,X026,Don Endriss (NPA),-,-,-,-,5,0.54%
Representative in Congress District 23,X026,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,38,4.08%
Representative in Congress District 23,X027,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,479,31.02%
Representative in Congress District 23,X027,Debbie Wasserman Schultz (DEM),-,-,-,-,953,61.72%
Representative in Congress District 23,X027,Don Endriss (NPA),-,-,-,-,9,0.58%
Representative in Congress District 23,X027,"Timothy A. ""Tim"" Canova (NPA)",23,21,59,0,103,6.67%
Representative in Congress District 23,X028,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,495,44.55%
Representative in Congress District 23,X028,Debbie Wasserman Schultz (DEM),-,-,-,-,545,49.05%
Representative in Congress District 23,X028,Don Endriss (NPA),-,-,-,-,4,0.36%
Representative in Congress District 23,X028,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,67,6.03%
Representative in Congress District 23,X029,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,922,39.74%
Representative in Congress District 23,X029,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,263",54.44%
Representative in Congress District 23,X029,Don Endriss (NPA),-,-,-,-,12,0.52%
Representative in Congress District 23,X029,"Timothy A. ""Tim"" Canova (NPA)",34,26,63,0,123,5.30%
Representative in Congress District 23,X030,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,345,39.12%
Representative in Congress District 23,X030,Debbie Wasserman Schultz (DEM),-,-,-,-,490,55.56%
Representative in Congress District 23,X030,Don Endriss (NPA),-,-,-,-,2,0.23%
Representative in Congress District 23,X030,"Timothy A. ""Tim"" Canova (NPA)",11,12,22,0,45,5.10%
Representative in Congress District 23,X031,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,828,36.24%
Representative in Congress District 23,X031,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,379",60.35%
Representative in Congress District 23,X031,Don Endriss (NPA),-,-,-,-,9,0.39%
Representative in Congress District 23,X031,"Timothy A. ""Tim"" Canova (NPA)",24,32,13,0,69,3.02%
Representative in Congress District 23,X032,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,399,45.44%
Representative in Congress District 23,X032,Debbie Wasserman Schultz (DEM),-,-,-,-,436,49.66%
Representative in Congress District 23,X032,Don Endriss (NPA),-,-,-,-,3,0.34%
Representative in Congress District 23,X032,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,40,4.56%
Representative in Congress District 23,X033,"Joseph ""Joe"" Kaufman (REP)",200,166,295,0,661,37.37%
Representative in Congress District 23,X033,Debbie Wasserman Schultz (DEM),264,279,472,0,"1,015",57.38%
Representative in Congress District 23,X033,Don Endriss (NPA),-,-,-,-,7,0.40%
Representative in Congress District 23,X033,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,86,4.86%
Representative in Congress District 23,X034,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,390,40.29%
Representative in Congress District 23,X034,Debbie Wasserman Schultz (DEM),128,134,260,0,522,53.93%
Representative in Congress District 23,X034,Don Endriss (NPA),-,-,-,-,3,0.31%
Representative in Congress District 23,X034,"Timothy A. ""Tim"" Canova (NPA)",12,10,31,0,53,5.48%
Representative in Congress District 23,X035,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,471,30.31%
Representative in Congress District 23,X035,Debbie Wasserman Schultz (DEM),264,260,468,0,992,63.84%
Representative in Congress District 23,X035,Don Endriss (NPA),-,-,-,-,12,0.77%
Representative in Congress District 23,X035,"Timothy A. ""Tim"" Canova (NPA)",18,21,40,0,79,5.08%
Representative in Congress District 23,X036,"Joseph ""Joe"" Kaufman (REP)",116,118,181,0,415,29.08%
Representative in Congress District 23,X036,Debbie Wasserman Schultz (DEM),215,273,461,0,949,66.50%
Representative in Congress District 23,X036,Don Endriss (NPA),-,-,-,-,10,0.70%
Representative in Congress District 23,X036,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,53,3.71%
Representative in Congress District 23,X037,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,211,50.48%
Representative in Congress District 23,X037,Debbie Wasserman Schultz (DEM),33,59,98,0,190,45.45%
Representative in Congress District 23,X037,Don Endriss (NPA),-,-,-,-,2,0.48%
Representative in Congress District 23,X037,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,15,3.59%
Representative in Congress District 23,X038,"Joseph ""Joe"" Kaufman (REP)",187,283,444,0,914,37.64%
Representative in Congress District 23,X038,Debbie Wasserman Schultz (DEM),294,339,746,0,"1,379",56.80%
Representative in Congress District 23,X038,Don Endriss (NPA),-,-,-,-,11,0.45%
Representative in Congress District 23,X038,"Timothy A. ""Tim"" Canova (NPA)",22,12,90,0,124,5.11%
Representative in Congress District 23,X039,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,282,34.18%
Representative in Congress District 23,X039,Debbie Wasserman Schultz (DEM),200,116,184,0,500,60.61%
Representative in Congress District 23,X039,Don Endriss (NPA),-,-,-,-,3,0.36%
Representative in Congress District 23,X039,"Timothy A. ""Tim"" Canova (NPA)",14,10,16,0,40,4.85%
Representative in Congress District 23,X040,"Joseph ""Joe"" Kaufman (REP)",375,171,295,0,841,36.84%
Representative in Congress District 23,X040,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,344",58.87%
Representative in Congress District 23,X040,Don Endriss (NPA),-,-,-,-,7,0.31%
Representative in Congress District 23,X040,"Timothy A. ""Tim"" Canova (NPA)",34,21,36,0,91,3.99%
Representative in Congress District 23,X041,"Joseph ""Joe"" Kaufman (REP)",183,90,193,0,466,35.22%
Representative in Congress District 23,X041,Debbie Wasserman Schultz (DEM),-,-,-,-,766,57.90%
Representative in Congress District 23,X041,Don Endriss (NPA),-,-,-,-,9,0.68%
Representative in Congress District 23,X041,"Timothy A. ""Tim"" Canova (NPA)",28,14,40,0,82,6.20%
Representative in Congress District 23,X042,"Joseph ""Joe"" Kaufman (REP)",179,193,280,0,652,41.21%
Representative in Congress District 23,X042,Debbie Wasserman Schultz (DEM),190,239,402,0,831,52.53%
Representative in Congress District 23,X042,Don Endriss (NPA),-,-,-,-,5,0.32%
Representative in Congress District 23,X042,"Timothy A. ""Tim"" Canova (NPA)",26,14,54,0,94,5.94%
Representative in Congress District 23,X043,"Joseph ""Joe"" Kaufman (REP)",187,199,303,0,689,34.50%
Representative in Congress District 23,X043,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,191",59.64%
Representative in Congress District 23,X043,Don Endriss (NPA),-,-,-,-,8,0.40%
Representative in Congress District 23,X043,"Timothy A. ""Tim"" Canova (NPA)",27,34,48,0,109,5.46%
Representative in Congress District 23,X044,"Joseph ""Joe"" Kaufman (REP)",157,124,205,0,486,32.16%
Representative in Congress District 23,X044,Debbie Wasserman Schultz (DEM),-,-,-,-,938,62.08%
Representative in Congress District 23,X044,Don Endriss (NPA),-,-,-,-,12,0.79%
Representative in Congress District 23,X044,"Timothy A. ""Tim"" Canova (NPA)",16,19,40,0,75,4.96%
Representative in Congress District 23,X045,"Joseph ""Joe"" Kaufman (REP)",80,63,85,0,228,22.57%
Representative in Congress District 23,X045,Debbie Wasserman Schultz (DEM),-,-,-,-,743,73.56%
Representative in Congress District 23,X045,Don Endriss (NPA),-,-,-,-,8,0.79%
Representative in Congress District 23,X045,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,31,3.07%
Representative in Congress District 23,X046,"Joseph ""Joe"" Kaufman (REP)",85,40,79,0,204,23.56%
Representative in Congress District 23,X046,Debbie Wasserman Schultz (DEM),216,152,265,0,633,73.09%
Representative in Congress District 23,X046,Don Endriss (NPA),-,-,-,-,3,0.35%
Representative in Congress District 23,X046,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,26,3.00%
Representative in Congress District 23,X047,"Joseph ""Joe"" Kaufman (REP)",10,15,31,0,56,13.53%
Representative in Congress District 23,X047,Debbie Wasserman Schultz (DEM),97,69,176,0,342,82.61%
Representative in Congress District 23,X047,Don Endriss (NPA),-,-,-,-,2,0.48%
Representative in Congress District 23,X047,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,14,3.38%
Representative in Congress District 23,X048,"Joseph ""Joe"" Kaufman (REP)",67,37,33,0,137,22.53%
Representative in Congress District 23,X048,Debbie Wasserman Schultz (DEM),157,130,155,0,442,72.70%
Representative in Congress District 23,X048,Don Endriss (NPA),0,0,0,0,0,0.00%
Representative in Congress District 23,X048,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,29,4.77%
Representative in Congress District 23,X049,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,424,31.78%
Representative in Congress District 23,X049,Debbie Wasserman Schultz (DEM),-,-,-,-,858,64.32%
Representative in Congress District 23,X049,Don Endriss (NPA),-,-,-,-,9,0.67%
Representative in Congress District 23,X049,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,43,3.22%
Representative in Congress District 23,X050,"Joseph ""Joe"" Kaufman (REP)",52,53,79,0,184,18.89%
Representative in Congress District 23,X050,Debbie Wasserman Schultz (DEM),144,178,419,0,741,76.08%
Representative in Congress District 23,X050,Don Endriss (NPA),-,-,-,-,1,0.10%
Representative in Congress District 23,X050,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,48,4.93%
Representative in Congress District 23,Y001,"Joseph ""Joe"" Kaufman (REP)",173,114,154,0,441,58.03%
Representative in Congress District 23,Y001,Debbie Wasserman Schultz (DEM),98,98,97,0,293,38.55%
Representative in Congress District 23,Y001,Don Endriss (NPA),-,-,-,-,4,0.53%
Representative in Congress District 23,Y001,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,22,2.89%
Representative in Congress District 23,Y002,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,796,54.33%
Representative in Congress District 23,Y002,Debbie Wasserman Schultz (DEM),-,-,-,-,625,42.66%
Representative in Congress District 23,Y002,Don Endriss (NPA),-,-,-,-,6,0.41%
Representative in Congress District 23,Y002,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,38,2.59%
Representative in Congress District 23,Y003,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,431,40.36%
Representative in Congress District 23,Y003,Debbie Wasserman Schultz (DEM),215,166,210,0,591,55.34%
Representative in Congress District 23,Y003,Don Endriss (NPA),-,-,-,-,7,0.66%
Representative in Congress District 23,Y003,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,39,3.65%
Representative in Congress District 23,Y004,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,558,37.91%
Representative in Congress District 23,Y004,Debbie Wasserman Schultz (DEM),-,-,-,-,864,58.70%
Representative in Congress District 23,Y004,Don Endriss (NPA),-,-,-,-,9,0.61%
Representative in Congress District 23,Y004,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,41,2.79%
Representative in Congress District 23,Y005,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,555,43.67%
Representative in Congress District 23,Y005,Debbie Wasserman Schultz (DEM),-,-,-,-,666,52.40%
Representative in Congress District 23,Y005,Don Endriss (NPA),-,-,-,-,4,0.31%
Representative in Congress District 23,Y005,"Timothy A. ""Tim"" Canova (NPA)",12,10,24,0,46,3.62%
Representative in Congress District 23,Y006,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,690,32.62%
Representative in Congress District 23,Y006,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,305",61.70%
Representative in Congress District 23,Y006,Don Endriss (NPA),-,-,-,-,19,0.90%
Representative in Congress District 23,Y006,"Timothy A. ""Tim"" Canova (NPA)",33,26,42,0,101,4.78%
Representative in Congress District 23,Y007,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,371,22.97%
Representative in Congress District 23,Y007,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,146",70.96%
Representative in Congress District 23,Y007,Don Endriss (NPA),-,-,-,-,15,0.93%
Representative in Congress District 23,Y007,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,83,5.14%
Representative in Congress District 23,Y008,"Joseph ""Joe"" Kaufman (REP)",34,27,35,0,96,6.20%
Representative in Congress District 23,Y008,Debbie Wasserman Schultz (DEM),-,-,-,-,"1,393",89.99%
Representative in Congress District 23,Y008,Don Endriss (NPA),-,-,-,-,9,0.58%
Representative in Congress District 23,Y008,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,50,3.23%
Representative in Congress District 23,Z003,"Joseph ""Joe"" Kaufman (REP)",0,0,0,0,0,0.00%
Representative in Congress District 23,Z003,Debbie Wasserman Schultz (DEM),0,0,0,0,0,0.00%
Representative in Congress District 23,Z003,Don Endriss (NPA),0,0,0,0,0,0.00%
Representative in Congress District 23,Z003,"Timothy A. ""Tim"" Canova (NPA)",0,0,0,0,0,0.00%
Representative in Congress District 23,Z004,"Joseph ""Joe"" Kaufman (REP)",-,-,-,-,46,31.29%
Representative in Congress District 23,Z004,Debbie Wasserman Schultz (DEM),52,14,28,0,94,63.95%
Representative in Congress District 23,Z004,Don Endriss (NPA),0,0,0,0,0,0.00%
Representative in Congress District 23,Z004,"Timothy A. ""Tim"" Canova (NPA)",-,-,-,-,7,4.76%
