racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Governor and Lieutenant Governor,R002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,9,0.53%
Governor and Lieutenant Governor,R002,Ryan Christopher Foley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,R002,Bruce Stanley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,R002,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R003,Ron DeSantis (REP),115,168,186,0,469,53.05%
Governor and Lieutenant Governor,R003,Andrew Gillum (DEM),-,-,-,-,406,45.93%
Governor and Lieutenant Governor,R003,Darcy G. Richardson (REF),-,-,-,-,6,0.68%
Governor and Lieutenant Governor,R003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.11%
Governor and Lieutenant Governor,R003,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R003,Bruce Stanley (NPA),-,-,-,-,2,0.23%
Governor and Lieutenant Governor,R003,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R004,Ron DeSantis (REP),-,-,-,-,721,51.72%
Governor and Lieutenant Governor,R004,Andrew Gillum (DEM),-,-,-,-,661,47.42%
Governor and Lieutenant Governor,R004,Darcy G. Richardson (REF),-,-,-,-,7,0.50%
Governor and Lieutenant Governor,R004,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R004,Ryan Christopher Foley (NPA),-,-,-,-,2,0.14%
Governor and Lieutenant Governor,R004,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R004,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R005,Ron DeSantis (REP),-,-,-,-,430,55.20%
Governor and Lieutenant Governor,R005,Andrew Gillum (DEM),-,-,-,-,347,44.54%
Governor and Lieutenant Governor,R005,Darcy G. Richardson (REF),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R005,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R005,Ryan Christopher Foley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R005,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R005,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R006,Ron DeSantis (REP),120,62,106,0,288,42.73%
Governor and Lieutenant Governor,R006,Andrew Gillum (DEM),-,-,-,-,382,56.68%
Governor and Lieutenant Governor,R006,Darcy G. Richardson (REF),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,R006,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R006,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R006,Bruce Stanley (NPA),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,R006,WRITE-IN (NON),-,-,-,-,2,0.30%
Governor and Lieutenant Governor,R007,Ron DeSantis (REP),154,116,184,0,454,52.73%
Governor and Lieutenant Governor,R007,Andrew Gillum (DEM),99,147,151,0,397,46.11%
Governor and Lieutenant Governor,R007,Darcy G. Richardson (REF),-,-,-,-,3,0.35%
Governor and Lieutenant Governor,R007,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.46%
Governor and Lieutenant Governor,R007,Ryan Christopher Foley (NPA),-,-,-,-,2,0.23%
Governor and Lieutenant Governor,R007,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,R007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R008,Ron DeSantis (REP),-,-,-,-,501,52.52%
Governor and Lieutenant Governor,R008,Andrew Gillum (DEM),-,-,-,-,449,47.06%
Governor and Lieutenant Governor,R008,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R008,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R008,Ryan Christopher Foley (NPA),-,-,-,-,2,0.21%
Governor and Lieutenant Governor,R008,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R009,Ron DeSantis (REP),169,142,214,0,525,45.69%
Governor and Lieutenant Governor,R009,Andrew Gillum (DEM),-,-,-,-,614,53.44%
Governor and Lieutenant Governor,R009,Darcy G. Richardson (REF),-,-,-,-,4,0.35%
Governor and Lieutenant Governor,R009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.26%
Governor and Lieutenant Governor,R009,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R009,Bruce Stanley (NPA),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R009,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R010,Ron DeSantis (REP),-,-,-,-,432,52.24%
Governor and Lieutenant Governor,R010,Andrew Gillum (DEM),-,-,-,-,394,47.64%
Governor and Lieutenant Governor,R010,Darcy G. Richardson (REF),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,R010,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R010,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R010,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R010,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R011,Ron DeSantis (REP),-,-,-,-,534,49.22%
Governor and Lieutenant Governor,R011,Andrew Gillum (DEM),-,-,-,-,540,49.77%
Governor and Lieutenant Governor,R011,Darcy G. Richardson (REF),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R011,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.28%
Governor and Lieutenant Governor,R011,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R011,Bruce Stanley (NPA),-,-,-,-,3,0.28%
Governor and Lieutenant Governor,R011,WRITE-IN (NON),-,-,-,-,3,0.28%
Governor and Lieutenant Governor,R012,Ron DeSantis (REP),-,-,-,-,549,46.10%
Governor and Lieutenant Governor,R012,Andrew Gillum (DEM),-,-,-,-,631,52.98%
Governor and Lieutenant Governor,R012,Darcy G. Richardson (REF),-,-,-,-,8,0.67%
Governor and Lieutenant Governor,R012,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R012,Ryan Christopher Foley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R012,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R012,WRITE-IN (NON),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R013,Ron DeSantis (REP),-,-,-,-,"1,428",52.83%
Governor and Lieutenant Governor,R013,Andrew Gillum (DEM),210,395,648,0,"1,253",46.36%
Governor and Lieutenant Governor,R013,Darcy G. Richardson (REF),-,-,-,-,12,0.44%
Governor and Lieutenant Governor,R013,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.11%
Governor and Lieutenant Governor,R013,Ryan Christopher Foley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,R013,Bruce Stanley (NPA),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,R013,WRITE-IN (NON),-,-,-,-,4,0.15%
Governor and Lieutenant Governor,R014,Ron DeSantis (REP),84,127,184,0,395,40.51%
Governor and Lieutenant Governor,R014,Andrew Gillum (DEM),-,-,-,-,575,58.97%
Governor and Lieutenant Governor,R014,Darcy G. Richardson (REF),-,-,-,-,2,0.21%
Governor and Lieutenant Governor,R014,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R014,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R014,Bruce Stanley (NPA),-,-,-,-,2,0.21%
Governor and Lieutenant Governor,R014,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R015,Ron DeSantis (REP),-,-,-,-,"1,139",49.18%
Governor and Lieutenant Governor,R015,Andrew Gillum (DEM),-,-,-,-,"1,169",50.47%
Governor and Lieutenant Governor,R015,Darcy G. Richardson (REF),-,-,-,-,4,0.17%
Governor and Lieutenant Governor,R015,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.09%
Governor and Lieutenant Governor,R015,Ryan Christopher Foley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,R015,Bruce Stanley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,R015,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R016,Ron DeSantis (REP),100,127,187,0,414,31.70%
Governor and Lieutenant Governor,R016,Andrew Gillum (DEM),191,241,450,0,882,67.53%
Governor and Lieutenant Governor,R016,Darcy G. Richardson (REF),-,-,-,-,6,0.46%
Governor and Lieutenant Governor,R016,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.15%
Governor and Lieutenant Governor,R016,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R016,Bruce Stanley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R016,WRITE-IN (NON),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R017,Ron DeSantis (REP),28,27,43,0,98,25.99%
Governor and Lieutenant Governor,R017,Andrew Gillum (DEM),68,74,134,0,276,73.21%
Governor and Lieutenant Governor,R017,Darcy G. Richardson (REF),-,-,-,-,2,0.53%
Governor and Lieutenant Governor,R017,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R017,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R017,Bruce Stanley (NPA),-,-,-,-,1,0.27%
Governor and Lieutenant Governor,R017,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R018,Ron DeSantis (REP),-,-,-,-,365,25.02%
Governor and Lieutenant Governor,R018,Andrew Gillum (DEM),-,-,-,-,"1,085",74.37%
Governor and Lieutenant Governor,R018,Darcy G. Richardson (REF),-,-,-,-,4,0.27%
Governor and Lieutenant Governor,R018,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R018,Ryan Christopher Foley (NPA),-,-,-,-,4,0.27%
Governor and Lieutenant Governor,R018,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R018,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R019,Ron DeSantis (REP),130,77,112,0,319,31.68%
Governor and Lieutenant Governor,R019,Andrew Gillum (DEM),167,190,327,0,684,67.92%
Governor and Lieutenant Governor,R019,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R019,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R019,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R019,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R019,WRITE-IN (NON),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,R020,Ron DeSantis (REP),62,30,96,0,188,30.08%
Governor and Lieutenant Governor,R020,Andrew Gillum (DEM),-,-,-,-,434,69.44%
Governor and Lieutenant Governor,R020,Darcy G. Richardson (REF),-,-,-,-,3,0.48%
Governor and Lieutenant Governor,R020,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R020,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R020,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R020,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R021,Ron DeSantis (REP),64,39,85,0,188,15.05%
Governor and Lieutenant Governor,R021,Andrew Gillum (DEM),-,-,-,-,"1,054",84.39%
Governor and Lieutenant Governor,R021,Darcy G. Richardson (REF),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R021,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.16%
Governor and Lieutenant Governor,R021,Ryan Christopher Foley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R021,Bruce Stanley (NPA),-,-,-,-,3,0.24%
Governor and Lieutenant Governor,R021,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R022,Ron DeSantis (REP),33,33,46,0,112,12.87%
Governor and Lieutenant Governor,R022,Andrew Gillum (DEM),-,-,-,-,753,86.55%
Governor and Lieutenant Governor,R022,Darcy G. Richardson (REF),-,-,-,-,2,0.23%
Governor and Lieutenant Governor,R022,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.34%
Governor and Lieutenant Governor,R022,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R022,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R022,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R023,Ron DeSantis (REP),-,-,-,-,17,2.21%
Governor and Lieutenant Governor,R023,Andrew Gillum (DEM),-,-,-,-,746,97.01%
Governor and Lieutenant Governor,R023,Darcy G. Richardson (REF),-,-,-,-,2,0.26%
Governor and Lieutenant Governor,R023,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.26%
Governor and Lieutenant Governor,R023,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R023,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R023,WRITE-IN (NON),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R024,Ron DeSantis (REP),-,-,-,-,14,2.08%
Governor and Lieutenant Governor,R024,Andrew Gillum (DEM),-,-,-,-,657,97.48%
Governor and Lieutenant Governor,R024,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R024,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.15%
Governor and Lieutenant Governor,R024,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R024,Bruce Stanley (NPA),-,-,-,-,2,0.30%
Governor and Lieutenant Governor,R024,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R025,Ron DeSantis (REP),11,13,18,0,42,3.48%
Governor and Lieutenant Governor,R025,Andrew Gillum (DEM),-,-,-,-,"1,163",96.35%
Governor and Lieutenant Governor,R025,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R025,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R025,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R025,Bruce Stanley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,R025,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R026,Ron DeSantis (REP),-,-,-,-,20,2.03%
Governor and Lieutenant Governor,R026,Andrew Gillum (DEM),-,-,-,-,964,97.67%
Governor and Lieutenant Governor,R026,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R026,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.20%
Governor and Lieutenant Governor,R026,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R026,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R026,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R027,Ron DeSantis (REP),33,30,34,0,97,9.48%
Governor and Lieutenant Governor,R027,Andrew Gillum (DEM),243,158,520,0,921,90.03%
Governor and Lieutenant Governor,R027,Darcy G. Richardson (REF),-,-,-,-,3,0.29%
Governor and Lieutenant Governor,R027,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R027,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R027,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R027,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R028,Ron DeSantis (REP),-,-,-,-,8,0.70%
Governor and Lieutenant Governor,R028,Andrew Gillum (DEM),-,-,-,-,"1,138",99.30%
Governor and Lieutenant Governor,R028,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R028,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R028,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R028,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R028,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R029,Ron DeSantis (REP),-,-,-,-,13,1.93%
Governor and Lieutenant Governor,R029,Andrew Gillum (DEM),-,-,-,-,661,98.07%
Governor and Lieutenant Governor,R029,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R029,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R029,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R029,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R029,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R030,Ron DeSantis (REP),-,-,-,-,19,1.63%
Governor and Lieutenant Governor,R030,Andrew Gillum (DEM),-,-,-,-,"1,139",97.94%
Governor and Lieutenant Governor,R030,Darcy G. Richardson (REF),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R030,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R030,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R030,Bruce Stanley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R030,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R031,Ron DeSantis (REP),-,-,-,-,173,16.49%
Governor and Lieutenant Governor,R031,Andrew Gillum (DEM),-,-,-,-,864,82.36%
Governor and Lieutenant Governor,R031,Darcy G. Richardson (REF),-,-,-,-,5,0.48%
Governor and Lieutenant Governor,R031,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.29%
Governor and Lieutenant Governor,R031,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R031,Bruce Stanley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,R031,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R032,Ron DeSantis (REP),-,-,-,-,"1,105",41.06%
Governor and Lieutenant Governor,R032,Andrew Gillum (DEM),-,-,-,-,"1,568",58.27%
Governor and Lieutenant Governor,R032,Darcy G. Richardson (REF),-,-,-,-,9,0.33%
Governor and Lieutenant Governor,R032,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.15%
Governor and Lieutenant Governor,R032,Ryan Christopher Foley (NPA),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,R032,Bruce Stanley (NPA),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,R032,WRITE-IN (NON),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,R033,Ron DeSantis (REP),37,31,41,0,109,10.76%
Governor and Lieutenant Governor,R033,Andrew Gillum (DEM),301,161,436,0,898,88.65%
Governor and Lieutenant Governor,R033,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R033,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R033,Ryan Christopher Foley (NPA),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,R033,Bruce Stanley (NPA),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,R033,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R034,Ron DeSantis (REP),-,-,-,-,680,32.91%
Governor and Lieutenant Governor,R034,Andrew Gillum (DEM),-,-,-,-,"1,364",66.02%
Governor and Lieutenant Governor,R034,Darcy G. Richardson (REF),-,-,-,-,8,0.39%
Governor and Lieutenant Governor,R034,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,8,0.39%
Governor and Lieutenant Governor,R034,Ryan Christopher Foley (NPA),-,-,-,-,3,0.15%
Governor and Lieutenant Governor,R034,Bruce Stanley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,R034,WRITE-IN (NON),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,R035,Ron DeSantis (REP),165,95,142,0,402,45.22%
Governor and Lieutenant Governor,R035,Andrew Gillum (DEM),129,130,223,0,482,54.22%
Governor and Lieutenant Governor,R035,Darcy G. Richardson (REF),-,-,-,-,2,0.22%
Governor and Lieutenant Governor,R035,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.22%
Governor and Lieutenant Governor,R035,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R035,Bruce Stanley (NPA),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,R035,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R036,Ron DeSantis (REP),161,183,177,0,521,56.20%
Governor and Lieutenant Governor,R036,Andrew Gillum (DEM),-,-,-,-,398,42.93%
Governor and Lieutenant Governor,R036,Darcy G. Richardson (REF),-,-,-,-,4,0.43%
Governor and Lieutenant Governor,R036,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.11%
Governor and Lieutenant Governor,R036,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R036,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R036,WRITE-IN (NON),-,-,-,-,3,0.32%
Governor and Lieutenant Governor,R037,Ron DeSantis (REP),166,200,177,0,543,54.79%
Governor and Lieutenant Governor,R037,Andrew Gillum (DEM),89,184,170,0,443,44.70%
Governor and Lieutenant Governor,R037,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R037,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R037,Ryan Christopher Foley (NPA),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,R037,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R037,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R038,Ron DeSantis (REP),-,-,-,-,242,66.48%
Governor and Lieutenant Governor,R038,Andrew Gillum (DEM),-,-,-,-,120,32.97%
Governor and Lieutenant Governor,R038,Darcy G. Richardson (REF),-,-,-,-,1,0.27%
Governor and Lieutenant Governor,R038,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R038,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R038,Bruce Stanley (NPA),-,-,-,-,1,0.27%
Governor and Lieutenant Governor,R038,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R039,Ron DeSantis (REP),335,240,209,0,784,56.44%
Governor and Lieutenant Governor,R039,Andrew Gillum (DEM),227,208,159,0,594,42.76%
Governor and Lieutenant Governor,R039,Darcy G. Richardson (REF),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,R039,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.29%
Governor and Lieutenant Governor,R039,Ryan Christopher Foley (NPA),-,-,-,-,2,0.14%
Governor and Lieutenant Governor,R039,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R039,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R040,Ron DeSantis (REP),-,-,-,-,"1,322",54.65%
Governor and Lieutenant Governor,R040,Andrew Gillum (DEM),272,334,477,0,"1,083",44.77%
Governor and Lieutenant Governor,R040,Darcy G. Richardson (REF),-,-,-,-,5,0.21%
Governor and Lieutenant Governor,R040,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.08%
Governor and Lieutenant Governor,R040,Ryan Christopher Foley (NPA),-,-,-,-,4,0.17%
Governor and Lieutenant Governor,R040,Bruce Stanley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,R040,WRITE-IN (NON),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,R041,Ron DeSantis (REP),-,-,-,-,256,28.29%
Governor and Lieutenant Governor,R041,Andrew Gillum (DEM),-,-,-,-,634,70.06%
Governor and Lieutenant Governor,R041,Darcy G. Richardson (REF),-,-,-,-,4,0.44%
Governor and Lieutenant Governor,R041,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.33%
Governor and Lieutenant Governor,R041,Ryan Christopher Foley (NPA),-,-,-,-,4,0.44%
Governor and Lieutenant Governor,R041,Bruce Stanley (NPA),-,-,-,-,3,0.33%
Governor and Lieutenant Governor,R041,WRITE-IN (NON),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,R042,Ron DeSantis (REP),115,69,66,0,250,42.81%
Governor and Lieutenant Governor,R042,Andrew Gillum (DEM),92,109,120,0,321,54.97%
Governor and Lieutenant Governor,R042,Darcy G. Richardson (REF),-,-,-,-,5,0.86%
Governor and Lieutenant Governor,R042,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.34%
Governor and Lieutenant Governor,R042,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R042,Bruce Stanley (NPA),-,-,-,-,4,0.68%
Governor and Lieutenant Governor,R042,WRITE-IN (NON),-,-,-,-,2,0.34%
Governor and Lieutenant Governor,R043,Ron DeSantis (REP),271,136,162,0,569,41.62%
Governor and Lieutenant Governor,R043,Andrew Gillum (DEM),261,243,279,0,783,57.28%
Governor and Lieutenant Governor,R043,Darcy G. Richardson (REF),-,-,-,-,4,0.29%
Governor and Lieutenant Governor,R043,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.15%
Governor and Lieutenant Governor,R043,Ryan Christopher Foley (NPA),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,R043,Bruce Stanley (NPA),-,-,-,-,5,0.37%
Governor and Lieutenant Governor,R043,WRITE-IN (NON),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,R044,Ron DeSantis (REP),30,22,15,0,67,35.83%
Governor and Lieutenant Governor,R044,Andrew Gillum (DEM),-,-,-,-,120,64.17%
Governor and Lieutenant Governor,R044,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R044,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R044,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R044,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R044,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R045,Ron DeSantis (REP),-,-,-,-,352,37.09%
Governor and Lieutenant Governor,R045,Andrew Gillum (DEM),205,144,231,0,580,61.12%
